NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_59	SERPINF2	3575	0.44085219502449036	0.6195777	No	
row_60	F5	3880	0.38435181975364685	0.5997104	No	
row_61	PDGFB	4621	0.27289408445358276	0.5463711	No	
row_62	ACTN1	4687	0.2632107436656952	0.543483	No	
row_63	GAS6	5114	0.2080131322145462	0.51315933	No	
row_64	TEX264	5315	0.18312442302703857	0.4995649	No	
row_65	LGALS3BP	5418	0.17036142945289612	0.49320987	No	
row_66	NHLRC2	5443	0.16775359213352203	0.4926736	No	
row_67	CDC37L1	5523	0.15897199511528015	0.4879546	No	
row_68	SERPINE1	5669	0.14121368527412415	0.47816208	No	
row_69	MANF	5830	0.12564978003501892	0.4671299	No	
row_70	TGFB2	6095	0.09837854653596878	0.4481084	No	
row_71	CTSW	6126	0.09524697065353394	0.44657838	No	
row_72	TIMP1	6766	0.040040355175733566	0.39904982	No	
row_73	HABP4	7115	0.014261100441217422	0.373109	No	
row_74	APOOL	7600	-0.020565351471304893	0.33703595	No	
row_75	SRGN	7617	-0.022240998223423958	0.33600542	No	
row_76	PHACTR2	7862	-0.04302685335278511	0.31806517	No	
row_77	ACTN4	8201	-0.07125122100114822	0.293301	No	
row_78	CFD	8389	-0.0893237292766571	0.27997497	No	
row_79	ECM1	8397	-0.08988728374242783	0.28012624	No	
row_80	PLG	8440	-0.09622061252593994	0.2777053	No	
row_81	CHID1	8519	-0.10334280878305435	0.27264327	No	
row_82	SOD1	8571	-0.10833389312028885	0.2696397	No	
row_83	A1BG	9408	-0.2002357691526413	0.20856899	No	
row_84	SPP2	9506	-0.21265475451946259	0.20290592	No	
row_85	OLA1	9560	-0.21982039511203766	0.20059012	No	
row_86	IGF1	10183	-0.31424689292907715	0.1563938	No	
row_87	CALM1	10980	-0.4767228364944458	0.10039401	No	
row_88	THBS1	11118	-0.5140611529350281	0.094001055	No	
row_89	TGFB3	11276	-0.5562837719917297	0.08642826	No	
row_90	TGFB1	11413	-0.599976122379303	0.08075553	No	
row_91	CD109	12263	-0.9837088584899902	0.02459707	No	
row_92	FAM3C	12381	-1.0608283281326294	0.023808336	No	
row_93	VEGFB	12464	-1.1175994873046875	0.026065817	No	
row_94	VEGFA	12559	-1.1945139169692993	0.028002862	No	
row_95	HSPA5	12711	-1.3380987644195557	0.026752023	No	
row_96	SCCPDH	13043	-1.7085773944854736	0.0148110995	No	
row_97	BRPF3	13210	-2.143556594848633	0.01848796	No	
